,file,rule_id
156,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample3/main 2.tf,aws-ec2-add-description-to-security-group-rule
157,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample3/main 2.tf,aws-ec2-add-description-to-security-group-rule
158,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample3/main 2.tf,aws-ec2-add-description-to-security-group-rule
159,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample3/main 2.tf,aws-ec2-enable-at-rest-encryption
160,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample3/main 2.tf,aws-ec2-enforce-http-token-imds
161,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample3/main 2.tf,aws-ec2-no-public-egress-sgr
162,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample3/main 2.tf,aws-ec2-no-public-egress-sgr
163,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample3/main 2.tf,aws-ec2-no-public-ingress-sgr
164,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample3/main 2.tf,aws-ec2-no-public-ingress-sgr
165,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample3/main 2.tf,aws-ec2-no-public-ingress-sgr
166,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample4/main 2.tf,aws-ec2-add-description-to-security-group-rule
167,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample4/main 2.tf,aws-ec2-add-description-to-security-group-rule
168,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample4/main 2.tf,aws-ec2-add-description-to-security-group-rule
169,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample4/main 2.tf,aws-ec2-add-description-to-security-group-rule
170,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample4/main 2.tf,aws-ec2-enable-at-rest-encryption
171,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample4/main 2.tf,aws-ec2-enforce-http-token-imds
172,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample4/main 2.tf,aws-ec2-no-public-egress-sgr
173,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample4/main 2.tf,aws-ec2-no-public-egress-sgr
174,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample4/main 2.tf,aws-ec2-no-public-ingress-sgr
175,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample4/main 2.tf,aws-ec2-no-public-ingress-sgr
176,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample4/main 2.tf,aws-ec2-no-public-ingress-sgr
177,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample8/main 2.tf,aws-ec2-add-description-to-security-group-rule
178,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample8/main 2.tf,aws-ec2-add-description-to-security-group-rule
179,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample8/main 2.tf,aws-ec2-add-description-to-security-group-rule
180,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample8/main 2.tf,aws-ec2-add-description-to-security-group-rule
181,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample8/main 2.tf,aws-ec2-add-description-to-security-group-rule
182,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample8/main 2.tf,aws-ec2-enable-at-rest-encryption
183,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample8/main 2.tf,aws-ec2-enforce-http-token-imds
184,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample8/main 2.tf,aws-ec2-no-public-egress-sgr
185,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample8/main 2.tf,aws-ec2-no-public-egress-sgr
186,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample8/main 2.tf,aws-ec2-no-public-ingress-sgr
187,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample8/main 2.tf,aws-ec2-no-public-ingress-sgr
188,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample8/main 2.tf,aws-ec2-no-public-ingress-sgr
189,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample1/main 2.tf,aws-ec2-add-description-to-security-group
190,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample1/main 2.tf,aws-ec2-add-description-to-security-group-rule
191,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample1/main 2.tf,aws-ec2-add-description-to-security-group-rule
192,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample1/main 2.tf,aws-ec2-add-description-to-security-group-rule
193,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample1/main 2.tf,aws-ec2-add-description-to-security-group-rule
194,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample1/main 2.tf,aws-ec2-add-description-to-security-group-rule
195,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample1/main 2.tf,aws-ec2-enable-at-rest-encryption
196,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample1/main 2.tf,aws-ec2-enforce-http-token-imds
197,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample1/main 2.tf,aws-ec2-no-public-egress-sgr
198,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample1/main 2.tf,aws-ec2-no-public-egress-sgr
199,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample1/main 2.tf,aws-ec2-no-public-ingress-sgr
200,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample1/main 2.tf,aws-ec2-no-public-ingress-sgr
201,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample1/main 2.tf,aws-ec2-no-public-ingress-sgr
202,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample6/main 2.tf,aws-ec2-add-description-to-security-group-rule
203,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample6/main 2.tf,aws-ec2-add-description-to-security-group-rule
204,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample6/main 2.tf,aws-ec2-add-description-to-security-group-rule
205,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample6/main 2.tf,aws-ec2-add-description-to-security-group-rule
206,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample6/main 2.tf,aws-ec2-add-description-to-security-group-rule
207,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample6/main 2.tf,aws-ec2-enable-at-rest-encryption
208,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample6/main 2.tf,aws-ec2-enforce-http-token-imds
209,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample6/main 2.tf,aws-ec2-no-public-egress-sgr
210,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample6/main 2.tf,aws-ec2-no-public-egress-sgr
211,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample6/main 2.tf,aws-ec2-no-public-ingress-sgr
212,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample6/main 2.tf,aws-ec2-no-public-ingress-sgr
213,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample6/main 2.tf,aws-ec2-no-public-ingress-sgr
214,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample7/main 2.tf,aws-ec2-add-description-to-security-group-rule
215,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample7/main 2.tf,aws-ec2-add-description-to-security-group-rule
216,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample7/main 2.tf,aws-ec2-enable-at-rest-encryption
217,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample7/main 2.tf,aws-ec2-enforce-http-token-imds
218,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample7/main 2.tf,aws-ec2-no-public-egress-sgr
219,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample7/main 2.tf,aws-ec2-no-public-egress-sgr
220,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample7/main 2.tf,aws-ec2-no-public-ingress-sgr
221,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample7/main 2.tf,aws-ec2-no-public-ingress-sgr
222,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample9/main 2.tf,aws-ec2-add-description-to-security-group-rule
223,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample9/main 2.tf,aws-ec2-add-description-to-security-group-rule
224,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample9/main 2.tf,aws-ec2-add-description-to-security-group-rule
225,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample9/main 2.tf,aws-ec2-add-description-to-security-group-rule
226,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample9/main 2.tf,aws-ec2-add-description-to-security-group-rule
227,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample9/main 2.tf,aws-ec2-enable-at-rest-encryption
228,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample9/main 2.tf,aws-ec2-enforce-http-token-imds
229,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample9/main 2.tf,aws-ec2-no-public-egress-sgr
230,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample9/main 2.tf,aws-ec2-no-public-egress-sgr
231,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample9/main 2.tf,aws-ec2-no-public-ingress-sgr
232,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample9/main 2.tf,aws-ec2-no-public-ingress-sgr
233,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample9/main 2.tf,aws-ec2-no-public-ingress-sgr
234,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample10/main 2.tf,aws-ec2-add-description-to-security-group-rule
235,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample10/main 2.tf,aws-ec2-add-description-to-security-group-rule
236,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample10/main 2.tf,aws-ec2-add-description-to-security-group-rule
237,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample10/main 2.tf,aws-ec2-add-description-to-security-group-rule
238,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample10/main 2.tf,aws-ec2-add-description-to-security-group-rule
239,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample10/main 2.tf,aws-ec2-enable-at-rest-encryption
240,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample10/main 2.tf,aws-ec2-enforce-http-token-imds
241,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample10/main 2.tf,aws-ec2-no-public-egress-sgr
242,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample10/main 2.tf,aws-ec2-no-public-egress-sgr
243,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample10/main 2.tf,aws-ec2-no-public-ingress-sgr
244,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample10/main 2.tf,aws-ec2-no-public-ingress-sgr
245,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/variable-security_ssh-security_web-instance/sample10/main 2.tf,aws-ec2-no-public-ingress-sgr
246,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-vpn-customer_gateway-connection/sample5/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
247,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-vpn-customer_gateway-connection/sample2/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
248,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-vpn-customer_gateway-connection/sample3/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
249,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-vpn-customer_gateway-connection/sample4/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
250,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-vpn-customer_gateway-connection/sample8/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
251,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-vpn-customer_gateway-connection/sample1/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
252,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-vpn-customer_gateway-connection/sample6/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
253,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-vpn-customer_gateway-connection/sample7/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
254,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-vpn-customer_gateway-connection/sample9/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
255,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-vpn-customer_gateway-connection/sample10/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
256,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc/sample5/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
257,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc/sample2/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
258,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc/sample3/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
259,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc/sample4/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
260,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc/sample8/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
261,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc/sample1/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
262,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc/sample6/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
263,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc/sample7/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
264,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc/sample9/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
265,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc/sample10/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
266,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway/sample5/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
267,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway/sample2/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
268,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway/sample3/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
269,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway/sample4/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
270,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway/sample8/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
271,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway/sample1/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
272,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway/sample6/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
273,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway/sample7/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
274,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway/sample9/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
275,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-gateway/sample10/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
276,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-egress_only_internet_gateway/sample5/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
277,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-egress_only_internet_gateway/sample2/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
278,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-egress_only_internet_gateway/sample3/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
279,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-egress_only_internet_gateway/sample4/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
280,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-egress_only_internet_gateway/sample8/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
281,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-egress_only_internet_gateway/sample1/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
282,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-egress_only_internet_gateway/sample6/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
283,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-egress_only_internet_gateway/sample7/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
284,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-egress_only_internet_gateway/sample9/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
285,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-egress_only_internet_gateway/sample10/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
286,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-nat/sample5/main 2.tf,aws-ec2-no-public-ip-subnet
287,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-nat/sample5/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
288,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-nat/sample2/main 2.tf,aws-ec2-no-public-ip-subnet
289,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-nat/sample2/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
290,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-nat/sample3/main 2.tf,aws-ec2-no-public-ip-subnet
291,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-nat/sample3/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
292,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-nat/sample4/main 2.tf,aws-ec2-no-public-ip-subnet
293,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-nat/sample4/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
294,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-nat/sample8/main 2.tf,aws-ec2-no-public-ip-subnet
295,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-nat/sample8/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
296,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-nat/sample1/main 2.tf,aws-ec2-no-public-ip-subnet
297,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-nat/sample1/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
298,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-nat/sample6/main 2.tf,aws-ec2-no-public-ip-subnet
299,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-nat/sample6/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
300,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-nat/sample7/main 2.tf,aws-ec2-no-public-ip-subnet
301,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-nat/sample7/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
302,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-nat/sample9/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
303,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-nat/sample10/main 2.tf,aws-ec2-no-public-ip-subnet
304,/Users/eliasberger/Documents/Programming/terraform-security-fixer/CodeGen_ChatGPT/vpc-subnet-nat/sample10/main 2.tf,aws-ec2-require-vpc-flow-logs-for-all-vpcs
